param_x_name,param_x_value,param_y_name,param_y_value,seed,SIG_A_score,SIG_B_score,SIG_C_score,SIG_D_score,SIG_E_score,SIG_A_protected_pass,SIG_B_protected_pass,SIG_C_protected_pass,SIG_D_protected_pass,SIG_E_protected_pass,joint_protected_pass,first_failed_signature,failure_mode
overlap_strength,0.0,replay_gain,0.0,42,0.0,-0.002040107000962861,0.14801320585098252,3.6911434665688474,0.0,False,False,True,False,False,False,SIG_A,SIG_A;SIG_B;SIG_D;SIG_E
overlap_strength,0.0,replay_gain,0.1,42,-0.05013037181466268,0.004727493194016608,0.15085928897862821,3.844481229660187,-0.5979832281601272,False,False,True,False,False,False,SIG_A,SIG_A;SIG_B;SIG_D;SIG_E
overlap_strength,0.0,replay_gain,0.25,42,-0.11291918472428958,0.013203982936816225,0.15308627140691464,4.006798735304192,-0.5405866645290909,False,False,True,False,False,False,SIG_A,SIG_A;SIG_B;SIG_D;SIG_E
overlap_strength,0.0,replay_gain,0.4,42,-0.15271358502630622,0.018576226977588477,0.15399032480861272,4.091109368021918,-0.412671689070235,False,False,True,False,False,False,SIG_A,SIG_A;SIG_B;SIG_D;SIG_E
overlap_strength,0.0,replay_gain,0.6,42,-0.1742176238877658,0.021479272223885508,0.15436425784839128,4.130932039684646,-0.3591890272711056,False,False,True,False,False,False,SIG_A,SIG_A;SIG_B;SIG_D;SIG_E
overlap_strength,0.0,replay_gain,0.8,42,-0.1846429427312653,0.022886690267757963,0.15452201985993197,4.148860859973664,-0.3349016404393615,False,False,True,False,False,False,SIG_A,SIG_A;SIG_B;SIG_D;SIG_E
overlap_strength,0.0,replay_gain,1.0,42,-0.1909692851355685,0.023740746492338878,0.15461104110575163,4.15931460285926,-0.32064792677806814,False,False,True,False,False,False,SIG_A,SIG_A;SIG_B;SIG_D;SIG_E
overlap_strength,0.0,replay_gain,1.25,42,-0.19530299545933855,0.024325797386047836,0.1546692712991115,4.166296828466107,-0.3110869613467274,False,False,True,False,False,False,SIG_A,SIG_A;SIG_B;SIG_D;SIG_E
overlap_strength,0.0,replay_gain,1.5,42,-0.19802081725621629,0.024692703328626338,0.1547046932758744,4.170604641723931,-0.30517341319900815,False,False,True,False,False,False,SIG_A,SIG_A;SIG_B;SIG_D;SIG_E
overlap_strength,0.1,replay_gain,0.0,42,0.0,-0.002260659109175056,0.14801320585098252,5.258296778341516,0.0,False,False,True,True,False,False,SIG_A,SIG_A;SIG_B;SIG_E
